<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
35880,33850,36340,33850,20,0.06%,2016-01-25,1394/11/05
35890,33870,36470,33870,-,-,2016-01-24,1394/11/04
36280,33870,36280,33870,40,0.12%,2016-01-23,1394/11/03
35040,33830,35040,33830,10,0.03%,2016-01-21,1394/11/01
35850,33840,35850,33840,10,0.03%,2016-01-20,1394/10/30
35850,33830,35960,33830,10,0.03%,2016-01-19,1394/10/29
36020,33840,36020,33840,-,-,2016-01-18,1394/10/28
35850,33840,36090,33840,-,-,2016-01-17,1394/10/27
36200,33840,36200,33840,10,0.03%,2016-01-16,1394/10/26
34120,33850,36160,33850,20,0.06%,2016-01-14,1394/10/24
34160,33870,36690,33870,10,0.03%,2016-01-13,1394/10/23
34180,33880,36490,33880,10,0.03%,2016-01-12,1394/10/22
34250,33890,36990,33890,60,0.18%,2016-01-11,1394/10/21
34310,33950,37210,33950,40,0.12%,2016-01-10,1394/10/20
34250,33990,36280,33990,50,0.15%,2016-01-09,1394/10/19
34230,33940,36280,33940,-,-,2016-01-07,1394/10/17
34240,33940,36950,33940,-,-,2016-01-06,1394/10/16
34180,33940,36230,33940,50,0.15%,2016-01-05,1394/10/15
34120,33840,36660,33890,50,0.15%,2016-01-04,1394/10/14
36560,33840,36580,33840,-,-,2016-01-03,1394/10/13
35650,33840,35650,33840,30,0.09%,2016-01-02,1394/10/12
35150,33870,36720,33870,40,0.12%,2015-12-31,1394/10/10
34070,33830,36520,33830,30,0.09%,2015-12-30,1394/10/09
34070,33800,36520,33800,-,-,2015-12-28,1394/10/07
34120,33800,36590,33800,50,0.15%,2015-12-27,1394/10/06
34160,33800,34160,33850,30,0.09%,2015-12-26,1394/10/05
34140,33880,36580,33880,10,0.03%,2015-12-24,1394/10/03
34120,33870,36530,33870,10,0.03%,2015-12-23,1394/10/02
36290,33860,36400,33860,20,0.06%,2015-12-22,1394/10/01
34100,33840,36340,33840,10,0.03%,2015-12-21,1394/09/30
34040,33850,36190,33850,50,0.15%,2015-12-20,1394/09/29
34300,33800,36340,33800,90,0.27%,2015-12-19,1394/09/28
34390,33890,36450,33890,80,0.24%,2015-12-17,1394/09/26
34320,33970,36230,33970,30,0.09%,2015-12-16,1394/09/25
34300,33940,36100,33940,-,-,2015-12-15,1394/09/24
36240,33940,36290,33940,-,-,2015-12-14,1394/09/23
36250,33940,36290,33940,10,0.03%,2015-12-13,1394/09/22
34450,33950,36400,33950,10,0.03%,2015-12-09,1394/09/18
36200,33960,36200,33960,-,-,2015-12-08,1394/09/17
35780,33960,36390,33960,10,0.03%,2015-12-07,1394/09/16
36000,33970,36000,33970,-,-,2015-12-06,1394/09/15
36190,33970,36190,33970,-,-,2015-12-05,1394/09/14
34330,33970,36350,33970,20,0.06%,2015-12-03,1394/09/12
34170,33990,36470,33990,-,-,2015-12-01,1394/09/10
35080,33990,35830,33990,-,-,2015-11-30,1394/09/09
36530,33990,36530,33990,-,-,2015-11-29,1394/09/08
33920,33920,36390,33990,60,0.18%,2015-11-28,1394/09/07
33930,33930,33930,33930,10,0.03%,2015-11-27,1394/09/06
35990,33920,35990,33920,70,0.21%,2015-11-26,1394/09/05
35870,33990,35930,33990,10,0.03%,2015-11-25,1394/09/04
35420,33980,35810,33980,40,0.12%,2015-11-24,1394/09/03
35750,33940,35750,33940,-,-,2015-11-23,1394/09/02
34900,33940,35690,33940,10,0.03%,2015-11-22,1394/09/01
34590,33930,35570,33930,-,-,2015-11-21,1394/08/30
35610,33930,35610,33930,-,-,2015-11-19,1394/08/28
34270,33930,35590,33930,10,0.03%,2015-11-18,1394/08/27
34260,33940,35530,33940,-,-,2015-11-17,1394/08/26
35590,33940,35590,33940,-,-,2015-11-16,1394/08/25
34330,33940,35700,33940,50,0.15%,2015-11-15,1394/08/24
35580,33990,35650,33990,60,0.18%,2015-11-14,1394/08/23
34790,33930,35450,33930,10,0.03%,2015-11-12,1394/08/21
35070,33940,35350,33940,10,0.03%,2015-11-11,1394/08/20
35190,33950,35500,33950,10,0.03%,2015-11-10,1394/08/19
34200,33960,35350,33960,10,0.03%,2015-11-09,1394/08/18
35080,33950,35120,33950,20,0.06%,2015-11-08,1394/08/17
34950,33930,34970,33930,40,0.12%,2015-11-07,1394/08/16
34950,33890,34950,33890,40,0.12%,2015-11-05,1394/08/14
34990,33930,34990,33930,10,0.03%,2015-11-04,1394/08/13
34550,33940,34950,33940,-,-,2015-11-03,1394/08/12
34150,33940,34980,33940,10,0.03%,2015-11-02,1394/08/11
34980,33950,34980,33950,60,0.18%,2015-11-01,1394/08/10
34080,33890,34820,33890,-,-,2015-10-31,1394/08/09
34090,33890,34850,33890,10,0.03%,2015-10-29,1394/08/07
34340,33900,34900,33900,10,0.03%,2015-10-28,1394/08/06
34040,33890,34790,33890,10,0.03%,2015-10-27,1394/08/05
34410,33880,34550,33880,30,0.09%,2015-10-26,1394/08/04
34010,33850,34600,33850,-,-,2015-10-25,1394/08/03
34410,33850,34540,33850,20,0.06%,2015-10-22,1394/07/30
34270,33830,34390,33830,20,0.06%,2015-10-21,1394/07/29
34190,33810,34290,33810,-,-,2015-10-20,1394/07/28
34330,33810,34350,33810,60,0.18%,2015-10-19,1394/07/27
34390,33870,34390,33870,-,-,2015-10-18,1394/07/26
34450,33870,34530,33870,10,0.03%,2015-10-17,1394/07/25
34530,33880,34600,33880,10,0.03%,2015-10-15,1394/07/23
33950,33880,34670,33890,10,0.03%,2015-10-14,1394/07/22
34420,33880,34550,33880,10,0.03%,2015-10-13,1394/07/21
34700,33890,34700,33890,10,0.03%,2015-10-12,1394/07/20
34400,33900,34650,33900,80,0.24%,2015-10-11,1394/07/19
34140,33980,34790,33980,-,-,2015-10-10,1394/07/18
34400,33980,34790,33980,10,0.03%,2015-10-08,1394/07/16
34560,33990,34750,33990,-,-,2015-10-07,1394/07/15
34160,33990,34850,33990,-,-,2015-10-06,1394/07/14
34230,33990,34500,33990,40,0.12%,2015-10-05,1394/07/13
34450,33950,34450,33950,140,0.41%,2015-10-04,1394/07/12
34370,34090,34610,34090,40,0.12%,2015-10-03,1394/07/11
34290,34050,34520,34050,40,0.12%,2015-10-01,1394/07/09
34650,34090,34650,34090,-,-,2015-09-30,1394/07/08
34170,33950,34250,34090,170,0.50%,2015-09-29,1394/07/07
34010,33920,34200,33920,10,0.03%,2015-09-28,1394/07/06
33910,33910,34200,33930,90,0.27%,2015-09-27,1394/07/05
33950,33840,33970,33840,10,0.03%,2015-09-26,1394/07/04
33900,33850,33950,33850,30,0.09%,2015-09-23,1394/07/01
34020,33880,34080,33880,160,0.47%,2015-09-22,1394/06/31
33820,33720,33820,33720,110,0.33%,2015-09-21,1394/06/30
34020,33830,34040,33830,20,0.06%,2015-09-20,1394/06/29
33980,33850,34000,33850,-,-,2015-09-19,1394/06/28
33990,33850,33990,33850,80,0.24%,2015-09-17,1394/06/26
34510,33930,34510,33930,20,0.06%,2015-09-16,1394/06/25
34340,33950,34920,33950,250,0.74%,2015-09-15,1394/06/24
34130,34130,34750,34200,220,0.65%,2015-09-14,1394/06/23
34040,33980,34560,33980,80,0.24%,2015-09-13,1394/06/22
34370,33900,34500,33900,50,0.15%,2015-09-12,1394/06/21
33920,33850,34300,33850,-,-,2015-09-10,1394/06/19
34220,33830,34320,33850,20,0.06%,2015-09-09,1394/06/18
34150,33830,34370,33830,60,0.18%,2015-09-08,1394/06/17
34220,33890,34270,33890,80,0.24%,2015-09-07,1394/06/16
33920,33920,34270,33970,140,0.41%,2015-09-06,1394/06/15
34120,33830,34120,33830,20,0.06%,2015-09-05,1394/06/14
34000,33850,34050,33850,130,0.38%,2015-09-03,1394/06/12
34160,33980,34160,33980,20,0.06%,2015-09-02,1394/06/11
34030,33960,34120,34000,230,0.68%,2015-09-01,1394/06/10
34020,33770,34100,33770,100,0.30%,2015-08-31,1394/06/09
33780,33670,33890,33670,80,0.24%,2015-08-30,1394/06/08
33870,33590,33930,33590,40,0.12%,2015-08-29,1394/06/07
33690,33550,34000,33550,80,0.24%,2015-08-27,1394/06/05
33860,33630,34070,33630,20,0.06%,2015-08-26,1394/06/04
33730,33580,33810,33650,100,0.30%,2015-08-25,1394/06/03
33680,33550,33760,33550,50,0.15%,2015-08-24,1394/06/02
33660,33500,33720,33500,20,0.06%,2015-08-23,1394/06/01
33500,33480,33630,33480,10,0.03%,2015-08-22,1394/05/31
33580,33490,33600,33490,30,0.09%,2015-08-20,1394/05/29
33590,33460,33620,33460,90,0.27%,2015-08-19,1394/05/28
33450,33450,33710,33550,140,0.42%,2015-08-18,1394/05/27
33480,33410,33580,33410,-,-,2015-08-17,1394/05/26
33410,33390,33470,33410,10,0.03%,2015-08-16,1394/05/25
33580,33400,33640,33400,50,0.15%,2015-08-15,1394/05/24
33600,33450,33680,33450,10,0.03%,2015-08-13,1394/05/22
33440,33360,33590,33460,100,0.30%,2015-08-12,1394/05/21
33380,33360,33490,33360,30,0.09%,2015-08-10,1394/05/19
33500,33300,33510,33390,10,0.03%,2015-08-09,1394/05/18
33400,33380,33600,33380,130,0.39%,2015-08-08,1394/05/17
33300,33250,33400,33250,20,0.06%,2015-08-06,1394/05/15
33250,33250,33320,33270,30,0.09%,2015-08-05,1394/05/14
33250,33220,33330,33240,80,0.24%,2015-08-04,1394/05/13
33200,33130,33220,33160,10,0.03%,2015-08-03,1394/05/12
33220,33120,33270,33150,10,0.03%,2015-08-02,1394/05/11
33080,33060,33200,33140,140,0.42%,2015-08-01,1394/05/10
33050,33000,33070,33000,30,0.09%,2015-07-30,1394/05/08
33080,32990,33100,33030,50,0.15%,2015-07-29,1394/05/07
33030,32980,33090,32980,80,0.24%,2015-07-28,1394/05/06
32990,32860,33000,32900,50,0.15%,2015-07-27,1394/05/05
33030,32570,33180,32950,380,1.17%,2015-07-26,1394/05/04
32770,32570,32950,32570,190,0.59%,2015-07-25,1394/05/03
32530,32380,32560,32380,10,0.03%,2015-07-23,1394/05/01
32530,32380,32620,32390,40,0.12%,2015-07-22,1394/04/31
32250,32200,32420,32350,50,0.15%,2015-07-21,1394/04/30
32320,32290,32370,32300,-,-,2015-07-20,1394/04/29
32490,32190,32490,32300,120,0.37%,2015-07-16,1394/04/25
32350,32180,32620,32180,20,0.06%,2015-07-15,1394/04/24
32050,31780,32170,32160,20,0.06%,2015-07-14,1394/04/23
32270,32120,32270,32140,360,1.12%,2015-07-13,1394/04/22
32580,32450,32590,32500,10,0.03%,2015-07-12,1394/04/21
32440,32440,32590,32490,110,0.34%,2015-07-11,1394/04/20
32500,32380,32560,32380,100,0.31%,2015-07-09,1394/04/18
32560,32420,32690,32480,240,0.74%,2015-07-07,1394/04/16
32970,32700,32970,32720,230,0.70%,2015-07-06,1394/04/15
33130,32900,33130,32950,90,0.27%,2015-07-05,1394/04/14
33020,33000,33180,33040,90,0.27%,2015-07-04,1394/04/13
33040,32940,33060,32950,140,0.42%,2015-07-02,1394/04/11
33230,33090,33330,33090,100,0.30%,2015-07-01,1394/04/10
32980,32870,33110,32990,10,0.03%,2015-06-30,1394/04/09
33170,33000,33330,33000,-,-,2015-06-29,1394/04/08
33080,33000,33380,33000,30,0.09%,2015-06-28,1394/04/07
32860,32860,33070,33030,280,0.85%,2015-06-27,1394/04/06
32850,32750,32880,32750,-,-,2015-06-25,1394/04/04
32680,32660,32850,32750,90,0.28%,2015-06-24,1394/04/03
32630,32580,32660,32660,40,0.12%,2015-06-23,1394/04/02
32650,32600,32670,32620,100,0.31%,2015-06-22,1394/04/01
32730,32680,32770,32720,10,0.03%,2015-06-21,1394/03/31
32790,32700,32790,32710,70,0.21%,2015-06-20,1394/03/30
32840,32780,32840,32780,70,0.21%,2015-06-18,1394/03/28
32860,32820,32920,32850,-,-,2015-06-17,1394/03/27
32750,32690,32850,32850,30,0.09%,2015-06-16,1394/03/26
32910,32820,32910,32820,100,0.30%,2015-06-15,1394/03/25
33020,32920,33020,32920,120,0.36%,2015-06-14,1394/03/24
33080,33040,33100,33040,10,0.03%,2015-06-13,1394/03/23
33100,33050,33110,33050,30,0.09%,2015-06-11,1394/03/21
33120,33080,33170,33080,-,-,2015-06-10,1394/03/20
33110,33080,33160,33080,20,0.06%,2015-06-09,1394/03/19
33140,33100,33160,33100,20,0.06%,2015-06-08,1394/03/18
33130,33070,33130,33080,30,0.09%,2015-06-07,1394/03/17
33180,33110,33230,33110,20,0.06%,2015-06-06,1394/03/16
33160,33100,33220,33130,-,-,2015-06-02,1394/03/12
33200,33100,33210,33130,60,0.18%,2015-06-01,1394/03/11
33200,33160,33320,33190,110,0.33%,2015-05-31,1394/03/10
33100,33080,33320,33080,100,0.30%,2015-05-30,1394/03/09
33100,32980,33220,32980,20,0.06%,2015-05-28,1394/03/07
33070,33000,33150,33000,-,-,2015-05-27,1394/03/06
33110,33000,33150,33000,70,0.21%,2015-05-26,1394/03/05
33070,32930,33130,32930,20,0.06%,2015-05-25,1394/03/04
33000,32950,33050,32950,20,0.06%,2015-05-24,1394/03/03
32960,32960,33100,32970,120,0.37%,2015-05-23,1394/03/02
32940,32850,33050,32850,20,0.06%,2015-05-21,1394/02/31
32990,32770,33020,32830,150,0.46%,2015-05-20,1394/02/30
33060,32980,33080,32980,90,0.27%,2015-05-19,1394/02/29
33040,33040,33080,33070,30,0.09%,2015-05-18,1394/02/28
33150,33090,33160,33100,90,0.27%,2015-05-17,1394/02/27
33200,33190,33200,33190,-,-,2015-05-16,1394/02/26
33190,33190,33190,33190,10,0.03%,2015-05-15,1394/02/25
33180,33170,33200,33200,10,0.03%,2015-05-14,1394/02/24
33180,33150,33270,33190,30,0.09%,2015-05-13,1394/02/23
33120,33070,33170,33160,-,-,2015-05-12,1394/02/22
33170,33110,33190,33160,20,0.06%,2015-05-11,1394/02/21
33220,33140,33220,33180,30,0.09%,2015-05-10,1394/02/20
33290,33210,33300,33210,90,0.27%,2015-05-09,1394/02/19
33300,33300,33300,33300,10,0.03%,2015-05-08,1394/02/18
33310,33280,33320,33290,10,0.03%,2015-05-07,1394/02/17
33250,33190,33320,33300,30,0.09%,2015-05-06,1394/02/16
33230,33170,33270,33270,20,0.06%,2015-05-05,1394/02/15
33400,33250,33400,33250,140,0.42%,2015-05-04,1394/02/14
33410,33350,33430,33390,-,-,2015-05-03,1394/02/13
33400,33390,33400,33390,-,-,2015-05-01,1394/02/11
33370,33330,33400,33390,30,0.09%,2015-04-30,1394/02/10
33390,33340,33410,33360,20,0.06%,2015-04-29,1394/02/09
33360,33310,33390,33380,30,0.09%,2015-04-28,1394/02/08
33340,33340,33430,33350,50,0.15%,2015-04-27,1394/02/07
33200,33190,33350,33300,80,0.24%,2015-04-26,1394/02/06
33320,33210,33340,33220,110,0.33%,2015-04-25,1394/02/05
33340,33330,33340,33330,-,-,2015-04-24,1394/02/04
33370,33310,33390,33330,30,0.09%,2015-04-23,1394/02/03
33380,33310,33390,33360,30,0.09%,2015-04-22,1394/02/02
33400,33370,33450,33390,-,-,2015-04-21,1394/02/01
33450,33350,33450,33390,-,-,2015-04-20,1394/01/31
33340,33310,33440,33390,30,0.09%,2015-04-19,1394/01/30
33440,33330,33450,33360,60,0.18%,2015-04-18,1394/01/29
33490,33420,33490,33420,60,0.18%,2015-04-17,1394/01/28
33590,33450,33620,33480,100,0.30%,2015-04-16,1394/01/27
33440,33440,33710,33580,130,0.39%,2015-04-15,1394/01/26
33480,33270,33530,33450,70,0.21%,2015-04-14,1394/01/25
33420,33340,33580,33380,10,0.03%,2015-04-13,1394/01/24
33570,33390,33850,33390,130,0.39%,2015-04-12,1394/01/23
32950,32950,33560,33520,620,1.88%,2015-04-11,1394/01/22
32910,32860,33090,32900,30,0.09%,2015-04-09,1394/01/20
33170,32930,33330,32930,210,0.64%,2015-04-08,1394/01/19
32840,32840,33170,33140,280,0.85%,2015-04-07,1394/01/18
32820,32600,32890,32860,20,0.06%,2015-04-06,1394/01/17
32760,32670,32990,32840,150,0.46%,2015-04-05,1394/01/16
31850,31710,32700,32690,810,2.54%,2015-04-04,1394/01/15
32340,31710,32340,31880,470,1.47%,2015-04-03,1394/01/14
33230,32250,33230,32350,950,2.94%,2015-04-02,1394/01/13
32890,32890,33300,33300,230,0.70%,2015-04-01,1394/01/12
33190,32880,33390,33070,170,0.51%,2015-03-31,1394/01/11
33110,32990,33340,33240,140,0.42%,2015-03-30,1394/01/10
32970,32610,33180,33100,140,0.42%,2015-03-29,1394/01/09
33810,32730,33810,32960,970,2.94%,2015-03-28,1394/01/08
33980,33890,34030,33930,-,-,2015-03-26,1394/01/06
33560,33560,34280,33930,330,0.98%,2015-03-25,1394/01/05
33600,33600,33600,33600,40,0.12%,2015-03-24,1394/01/04
33560,33560,33560,33560,180,0.54%,2015-03-23,1394/01/03
33580,32950,33700,33380,110,0.33%,2015-03-19,1393/12/28
33530,33350,33760,33490,40,0.12%,2015-03-18,1393/12/27
32870,32870,33860,33530,720,2.19%,2015-03-17,1393/12/26
32440,32400,33150,32810,400,1.23%,2015-03-16,1393/12/25
32180,31600,32670,32410,210,0.65%,2015-03-15,1393/12/24
32960,32200,32960,32200,790,2.45%,2015-03-14,1393/12/23
33170,32950,33170,32990,250,0.76%,2015-03-13,1393/12/22
33410,32960,33410,33240,120,0.36%,2015-03-12,1393/12/21
33800,33330,33800,33360,480,1.44%,2015-03-11,1393/12/20
33980,33820,33980,33840,120,0.35%,2015-03-10,1393/12/19
34050,33960,34060,33960,100,0.29%,2015-03-09,1393/12/18
34020,33930,34060,34060,70,0.21%,2015-03-08,1393/12/17
34120,33940,34120,33990,140,0.41%,2015-03-07,1393/12/16
34160,34130,34180,34130,70,0.21%,2015-03-05,1393/12/14
34180,34110,34200,34200,30,0.09%,2015-03-04,1393/12/13
34260,34070,34260,34170,80,0.23%,2015-03-03,1393/12/12
34250,34240,34290,34250,10,0.03%,2015-03-02,1393/12/11
34260,34190,34280,34260,20,0.06%,2015-03-01,1393/12/10
34290,34160,34330,34240,70,0.20%,2015-02-28,1393/12/09
34310,34310,34310,34310,40,0.12%,2015-02-27,1393/12/08
34390,34300,34410,34350,10,0.03%,2015-02-26,1393/12/07
34350,34330,34450,34360,20,0.06%,2015-02-25,1393/12/06
34370,34290,34370,34340,10,0.03%,2015-02-24,1393/12/05
34200,34200,34410,34350,130,0.38%,2015-02-23,1393/12/04
34080,34060,34220,34220,150,0.44%,2015-02-22,1393/12/03
34130,34040,34150,34070,70,0.21%,2015-02-21,1393/12/02
34180,34120,34210,34140,-,-,2015-02-19,1393/11/30
34040,34010,34150,34140,120,0.35%,2015-02-18,1393/11/29
34200,33980,34200,34020,200,0.59%,2015-02-17,1393/11/28
34310,34190,34310,34220,80,0.23%,2015-02-16,1393/11/27
34310,34260,34320,34300,20,0.06%,2015-02-15,1393/11/26
34320,34260,34350,34320,30,0.09%,2015-02-14,1393/11/25
34320,34250,34320,34290,10,0.03%,2015-02-12,1393/11/23
34280,34210,34320,34300,10,0.03%,2015-02-10,1393/11/21
34080,34080,34370,34310,220,0.65%,2015-02-09,1393/11/20
34160,33880,34160,34090,100,0.29%,2015-02-08,1393/11/19
34330,34160,34330,34190,130,0.38%,2015-02-07,1393/11/18
34410,34270,34410,34320,110,0.32%,2015-02-05,1393/11/16
34550,34400,34560,34430,130,0.38%,2015-02-04,1393/11/15
34570,34540,34570,34560,-,-,2015-02-03,1393/11/14
34570,34540,34580,34560,10,0.03%,2015-02-02,1393/11/13
34590,34520,34620,34550,20,0.06%,2015-02-01,1393/11/12
34620,34510,34620,34570,10,0.03%,2015-01-31,1393/11/11
34570,34530,34640,34560,-,-,2015-01-29,1393/11/09
34590,34560,34670,34560,40,0.12%,2015-01-28,1393/11/08
34700,34600,34730,34600,90,0.26%,2015-01-27,1393/11/07
34640,34610,34900,34690,40,0.12%,2015-01-26,1393/11/06
34480,34480,34700,34650,220,0.64%,2015-01-25,1393/11/05
34600,34430,34600,34430,140,0.41%,2015-01-24,1393/11/04
34660,34540,34660,34570,40,0.12%,2015-01-22,1393/11/02
34620,34420,34680,34610,130,0.38%,2015-01-21,1393/11/01
35110,34680,35110,34740,400,1.15%,2015-01-20,1393/10/30
34720,34720,35210,35140,470,1.36%,2015-01-19,1393/10/29
34490,34490,34700,34670,210,0.61%,2015-01-18,1393/10/28
34440,34380,34500,34460,10,0.03%,2015-01-17,1393/10/27
34490,34430,34490,34450,50,0.15%,2015-01-16,1393/10/26
34530,34500,34580,34500,20,0.06%,2015-01-15,1393/10/25
34490,34380,34570,34520,20,0.06%,2015-01-14,1393/10/24
34690,34460,34690,34500,200,0.58%,2015-01-13,1393/10/23
34850,34660,34860,34700,160,0.46%,2015-01-12,1393/10/22
34930,34830,34960,34860,80,0.23%,2015-01-11,1393/10/21
34980,34880,35090,34940,30,0.09%,2015-01-10,1393/10/20
35020,34960,35020,34970,30,0.09%,2015-01-09,1393/10/19
35140,35000,35140,35000,130,0.37%,2015-01-08,1393/10/18
35260,35110,35260,35130,110,0.31%,2015-01-07,1393/10/17
35140,35130,35260,35240,120,0.34%,2015-01-06,1393/10/16
35220,35060,35330,35120,90,0.26%,2015-01-05,1393/10/15
35080,35080,35440,35210,120,0.34%,2015-01-04,1393/10/14
34930,34770,35100,35090,130,0.37%,2015-01-03,1393/10/13
35000,34950,35000,34960,50,0.14%,2015-01-02,1393/10/12
35000,34950,35030,35010,-,-,2015-01-01,1393/10/11
35200,34920,35200,35010,200,0.57%,2014-12-31,1393/10/10
35500,35120,35560,35210,280,0.80%,2014-12-30,1393/10/09
35590,35440,35640,35490,40,0.11%,2014-12-29,1393/10/08
35560,35480,35740,35530,50,0.14%,2014-12-28,1393/10/07
35380,35380,35650,35580,190,0.54%,2014-12-27,1393/10/06
35580,35390,35580,35390,200,0.57%,2014-12-26,1393/10/05
35680,35500,35720,35590,140,0.39%,2014-12-25,1393/10/04
35630,35300,35870,35730,170,0.48%,2014-12-24,1393/10/03
35580,35550,35610,35560,30,0.08%,2014-12-23,1393/10/02
35110,35110,35600,35530,460,1.31%,2014-12-22,1393/10/01
35130,35060,35130,35070,30,0.09%,2014-12-21,1393/09/30
34960,34860,35230,35100,160,0.46%,2014-12-20,1393/09/29
35010,34940,35050,34940,60,0.17%,2014-12-19,1393/09/28
34910,34910,35140,35000,70,0.20%,2014-12-18,1393/09/27
34750,34750,35100,34930,130,0.37%,2014-12-17,1393/09/26
34110,33800,34830,34800,700,2.05%,2014-12-16,1393/09/25
34920,34000,35010,34100,800,2.35%,2014-12-15,1393/09/24
34230,34210,34930,34900,660,1.93%,2014-12-14,1393/09/23
34270,34240,34280,34240,20,0.06%,2014-12-13,1393/09/22
34230,34220,34260,34260,40,0.12%,2014-12-12,1393/09/21
34180,34140,34310,34220,30,0.09%,2014-12-11,1393/09/20
33990,33920,34210,34190,180,0.53%,2014-12-10,1393/09/19
34210,33990,34280,34010,240,0.71%,2014-12-09,1393/09/18
34320,34090,34640,34250,90,0.26%,2014-12-08,1393/09/17
33500,33470,34170,34160,730,2.18%,2014-12-07,1393/09/16
32560,32500,32580,32500,50,0.15%,2014-11-06,1393/08/15
32550,32500,32580,32550,20,0.06%,2014-11-05,1393/08/14
32480,32410,32540,32530,70,0.22%,2014-11-02,1393/08/11
32490,32460,32550,32460,60,0.18%,2014-11-01,1393/08/10
32480,32480,32530,32520,70,0.22%,2014-10-31,1393/08/09
32380,32360,32450,32450,60,0.19%,2014-10-30,1393/08/08
32420,32340,32430,32390,60,0.19%,2014-10-29,1393/08/07
32370,32280,32450,32450,90,0.28%,2014-10-28,1393/08/06
32220,32210,32370,32360,190,0.59%,2014-10-27,1393/08/05
32110,32080,32190,32170,70,0.22%,2014-10-26,1393/08/04
32260,32090,32270,32100,170,0.53%,2014-10-25,1393/08/03
32290,32260,32310,32270,10,0.03%,2014-10-24,1393/08/02
32250,32220,32280,32280,60,0.19%,2014-10-23,1393/08/01
32290,32220,32320,32220,60,0.19%,2014-10-22,1393/07/30
32240,32200,32300,32280,90,0.28%,2014-10-21,1393/07/29
32360,32180,32360,32190,150,0.47%,2014-10-20,1393/07/28
32370,32310,32390,32340,40,0.12%,2014-10-19,1393/07/27
32480,32350,32500,32380,80,0.25%,2014-10-18,1393/07/26
32470,32460,32510,32460,40,0.12%,2014-10-17,1393/07/25
32450,32440,32560,32500,60,0.18%,2014-10-16,1393/07/24
32550,32440,32570,32440,90,0.28%,2014-10-15,1393/07/23
32510,32400,32550,32530,10,0.03%,2014-10-14,1393/07/22
32510,32480,32530,32520,20,0.06%,2014-10-13,1393/07/21
32450,32390,32510,32500,70,0.22%,2014-10-12,1393/07/20
32560,32410,32610,32430,70,0.22%,2014-10-11,1393/07/19
32500,32470,32510,32500,20,0.06%,2014-10-10,1393/07/18
32410,32410,32510,32480,110,0.34%,2014-10-09,1393/07/17
32420,32350,32420,32370,20,0.06%,2014-10-08,1393/07/16
32300,32300,32450,32390,80,0.25%,2014-10-07,1393/07/15
32360,32250,32360,32310,-,-,2014-10-06,1393/07/14
32400,32290,32400,32310,100,0.31%,2014-10-05,1393/07/13
32400,32350,32440,32410,20,0.06%,2014-10-04,1393/07/12
32390,32380,32440,32430,30,0.09%,2014-10-03,1393/07/11
32460,32310,32460,32400,30,0.09%,2014-10-02,1393/07/10
32470,32420,32570,32430,20,0.06%,2014-10-01,1393/07/09
32320,32230,32460,32410,60,0.19%,2014-09-30,1393/07/08
32610,32350,32610,32350,290,0.90%,2014-09-29,1393/07/07
32550,32460,32680,32640,160,0.49%,2014-09-28,1393/07/06
32010,32010,32480,32480,480,1.50%,2014-09-27,1393/07/05
32010,31940,32010,32000,-,-,2014-09-26,1393/07/04
31910,31910,32020,32000,60,0.19%,2014-09-25,1393/07/03
31910,31900,32060,31940,60,0.19%,2014-09-24,1393/07/02
31770,31760,31930,31880,170,0.54%,2014-09-23,1393/07/01
