<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Kian.Gold.ETF,20210127,52499.00,53200.00,51901.00,52299.00,1781027677,34055,124,D,50570.00,51901.00
Kian.Gold.ETF,20210126,51003.00,51950.00,50201.00,50570.00,31490161025,622700,149,D,52538.00,50880.00
Kian.Gold.ETF,20210125,52050.00,52989.00,52000.00,52538.00,1699544357,32349,98,D,52544.00,52560.00
Kian.Gold.ETF,20210124,53000.00,53999.00,52200.00,52544.00,11249385703,214093,220,D,51752.00,52200.00
Kian.Gold.ETF,20210123,53000.00,53400.00,51220.00,51752.00,5747740239,111063,144,D,52994.00,51351.00
Kian.Gold.ETF,20210120,53500.00,54999.00,52510.00,52994.00,17478117439,329814,277,D,51445.00,52600.00
Kian.Gold.ETF,20210119,51000.00,52900.00,50505.00,51445.00,17887402576,347701,398,D,48627.00,51400.00
Kian.Gold.ETF,20210118,48290.00,49000.00,47800.00,48627.00,11185832013,230035,150,D,50493.00,48800.00
Kian.Gold.ETF,20210116,52500.00,52500.00,48500.00,50493.00,14180496943,280840,215,D,53821.00,49005.00
Kian.Gold.ETF,20210113,54500.00,54900.00,52050.00,53821.00,24816468849,461094,228,D,55042.00,54380.00
Kian.Gold.ETF,20210112,54501.00,55749.00,54501.00,55042.00,2865969799,52069,118,D,55121.00,54902.00
Kian.Gold.ETF,20210111,55672.00,55800.00,54511.00,55121.00,4698145402,85234,167,D,55112.00,54633.00
Kian.Gold.ETF,20210110,55599.00,55700.00,53924.00,55112.00,2262739921,41057,124,D,54639.00,55470.00
Kian.Gold.ETF,20210109,54670.00,55000.00,54603.00,54639.00,21485667828,393228,270,D,60670.00,54610.00
Kian.Gold.ETF,20210106,62290.00,62290.00,60010.00,60670.00,7456609758,122904,186,D,61714.00,60681.00
Kian.Gold.ETF,20210105,61534.00,61980.00,60137.00,61714.00,14931591651,241947,229,D,59830.00,61860.00
Kian.Gold.ETF,20210104,59297.00,60201.00,59100.00,59830.00,8176734835,136667,323,D,58154.00,59940.00
Kian.Gold.ETF,20210103,58250.00,58496.00,57852.00,58154.00,1561265938,26847,67,D,57616.00,58496.00
Kian.Gold.ETF,20210102,57400.00,58300.00,57400.00,57616.00,8214129343,142567,113,D,57513.00,57700.00
Kian.Gold.ETF,20201230,57511.00,57980.00,57500.00,57513.00,2413702415,41968,83,D,57761.00,57500.00
Kian.Gold.ETF,20201229,59798.00,59798.00,57700.00,57761.00,2973661347,51482,108,D,58070.00,57730.00
Kian.Gold.ETF,20201228,58050.00,58988.00,57800.00,58070.00,2364544751,40719,144,D,58076.00,57803.00
Kian.Gold.ETF,20201227,58269.00,58998.00,57759.00,58076.00,2356539608,40577,157,D,58440.00,57850.00
Kian.Gold.ETF,20201226,59000.00,59688.00,58011.00,58440.00,1536447514,26291,118,D,59279.00,58269.00
Kian.Gold.ETF,20201223,59000.00,59580.00,58413.00,59279.00,3901828231,65821,135,D,58580.00,59580.00
Kian.Gold.ETF,20201222,59499.00,59499.00,58252.00,58580.00,2201305043,37578,99,D,59244.00,58284.00
Kian.Gold.ETF,20201221,58849.00,59998.00,58700.00,59244.00,2752134241,46454,115,D,58600.00,58700.00
Kian.Gold.ETF,20201220,58200.00,58890.00,57601.00,58600.00,2807284506,47906,128,D,58595.00,58779.00
Kian.Gold.ETF,20201219,59988.00,59988.00,57555.00,58595.00,3416916222,58314,183,D,59534.00,58200.00
Kian.Gold.ETF,20201216,60295.00,60295.00,58800.00,59534.00,5307310672,89148,172,D,60144.00,60000.00
Kian.Gold.ETF,20201215,58896.00,60700.00,58896.00,60144.00,5873649931,97660,283,D,58526.00,60146.00
Kian.Gold.ETF,20201214,58555.00,60000.00,58225.00,58526.00,10605817793,181216,139,D,60149.00,58700.00
Kian.Gold.ETF,20201213,60990.00,60990.00,58170.00,60149.00,23600568771,392369,240,D,61073.00,59950.00
Kian.Gold.ETF,20201212,61780.00,63600.00,60151.00,61073.00,23466877575,384240,423,D,61921.00,60500.00
Kian.Gold.ETF,20201209,62400.00,62400.00,61220.00,61921.00,12406707274,200365,246,D,61011.00,61901.00
Kian.Gold.ETF,20201208,61400.00,62000.00,60000.00,61011.00,35038708745,574305,584,D,60358.00,60000.00
Kian.Gold.ETF,20201207,61000.00,61000.00,59500.00,60358.00,3610485230,59818,184,D,59116.00,60140.00
Kian.Gold.ETF,20201206,59000.00,60299.00,58020.00,59116.00,11381583022,192531,281,D,57975.00,60299.00
Kian.Gold.ETF,20201205,58410.00,59200.00,57000.00,57975.00,55131552726,950956,629,D,56988.00,58300.00
Kian.Gold.ETF,20201202,57150.00,58000.00,56102.00,56988.00,89052665842,1562656,503,D,58329.00,57000.00
Kian.Gold.ETF,20201201,59100.00,59549.00,57800.00,58329.00,94172231219,1614494,534,D,56269.00,58154.00
Kian.Gold.ETF,20201130,54300.00,57400.00,54300.00,56269.00,26552022981,471874,484,D,53425.00,56150.00
Kian.Gold.ETF,20201129,52660.00,53899.00,52610.00,53425.00,19524304614,365451,428,D,53895.00,53649.00
Kian.Gold.ETF,20201128,54000.00,54490.00,53650.00,53895.00,9006509955,167112,299,D,55080.00,53653.00
Kian.Gold.ETF,20201125,55000.00,55999.00,54500.00,55080.00,292351643899,5307809,454,D,55757.00,54500.00
Kian.Gold.ETF,20201124,56100.00,56601.00,55059.00,55757.00,35183622996,631012,387,D,57881.00,55701.00
Kian.Gold.ETF,20201123,57001.00,58350.00,56900.00,57881.00,65914576739,1138786,370,D,57096.00,57600.00
Kian.Gold.ETF,20201122,58110.00,58775.00,56852.00,57096.00,448723888602,7859096,734,D,59809.00,57000.00
Kian.Gold.ETF,20201121,59900.00,60400.00,58536.00,59809.00,23610965756,394776,439,D,58829.00,58984.00
Kian.Gold.ETF,20201118,60630.00,61500.00,58003.00,58829.00,42095677553,715556,685,D,61455.00,58250.00
Kian.Gold.ETF,20201117,62000.00,62700.00,60160.00,61455.00,37396823511,608522,526,D,61645.00,62000.00
Kian.Gold.ETF,20201116,62700.00,62700.00,60510.00,61645.00,19991334207,324297,530,D,61366.00,62590.00
Kian.Gold.ETF,20201115,63500.00,63500.00,60500.00,61366.00,42316722931,689575,366,D,64079.00,61200.00
Kian.Gold.ETF,20201114,65000.00,65440.00,63500.00,64079.00,17115272702,267098,366,D,64458.00,63600.00
Kian.Gold.ETF,20201111,67590.00,67590.00,63700.00,64458.00,57734743064,895695,531,D,65260.00,65200.00
Kian.Gold.ETF,20201110,66590.00,66590.00,64500.00,65260.00,53378978284,817939,428,D,66575.00,66150.00
Kian.Gold.ETF,20201109,65100.00,67271.00,65100.00,66575.00,47900278918,719491,446,D,61772.00,66450.00
Kian.Gold.ETF,20201108,61147.00,63444.00,61147.00,61772.00,117876327088,1908256,920,D,67941.00,62600.00
Kian.Gold.ETF,20201107,67941.00,67941.00,67941.00,67941.00,12926658483,190263,67,D,75489.00,67941.00
Kian.Gold.ETF,20201104,73999.00,75731.00,73999.00,75489.00,94137533477,1247030,883,D,68847.00,75533.00
Kian.Gold.ETF,20201102,67000.00,70171.00,66901.00,68847.00,91141255357,1323816,1187,D,64129.00,69000.00
Kian.Gold.ETF,20201101,63110.00,66500.00,63001.00,64129.00,19693415384,307089,346,D,61964.00,63500.00
Kian.Gold.ETF,20201031,62959.00,62959.00,60050.00,61964.00,22614828029,364968,298,D,64374.00,62800.00
Kian.Gold.ETF,20201028,64045.00,66490.00,61520.00,64374.00,54911428365,853006,512,D,64045.00,65970.00
Kian.Gold.ETF,20201027,62700.00,66010.00,61515.00,64045.00,102775540735,1604736,552,D,62507.00,65900.00
Kian.Gold.ETF,20201026,61769.00,65000.00,60500.00,62507.00,66518994165,1064188,471,D,63828.00,64500.00
Kian.Gold.ETF,20201024,63900.00,65100.00,62301.00,63828.00,53117405389,832195,453,D,62180.00,64000.00
Kian.Gold.ETF,20201021,59000.00,65870.00,59000.00,62180.00,176642819309,2840821,1343,D,63398.00,62403.00
Kian.Gold.ETF,20201020,63500.00,64990.00,63105.00,63398.00,17851444667,281576,263,D,70116.00,63105.00
Kian.Gold.ETF,20201019,72000.00,72000.00,68505.00,70116.00,27652513397,394381,325,D,74938.00,68720.00
Kian.Gold.ETF,20201018,77203.00,77203.00,72060.00,74938.00,51081374500,681644,503,D,77023.00,72382.00
Kian.Gold.ETF,20201014,79600.00,79600.00,76500.00,77023.00,16322747734,211921,370,D,79969.00,77100.00
Kian.Gold.ETF,20201013,79800.00,80010.00,79000.00,79969.00,106940937200,1337284,495,D,77914.00,79757.00
Kian.Gold.ETF,20201012,77211.00,78950.00,77211.00,77914.00,45640514567,585781,436,D,79259.00,77736.00
Kian.Gold.ETF,20201011,80000.00,80606.00,78000.00,79259.00,41089950380,518428,784,D,76577.00,78250.00
Kian.Gold.ETF,20201010,76200.00,77500.00,75150.00,76577.00,41966534850,548029,848,D,71554.00,76415.00
Kian.Gold.ETF,20201007,72907.00,72907.00,71010.00,71554.00,8443571512,118002,196,D,73142.00,71698.00
Kian.Gold.ETF,20201006,73000.00,73973.00,72219.00,73142.00,15920300989,217664,324,D,70961.00,72500.00
Kian.Gold.ETF,20201005,70000.00,72700.00,70000.00,70961.00,51661561935,728031,521,D,67161.00,71140.00
Kian.Gold.ETF,20201004,70000.00,70000.00,66314.00,67161.00,48442179786,721288,593,D,73682.00,66314.00
Kian.Gold.ETF,20201003,76330.00,76400.00,72120.00,73682.00,22283594312,302431,508,D,75163.00,72590.00
Kian.Gold.ETF,20200930,74000.00,75989.00,73500.00,75163.00,25954279981,345305,517,D,72797.00,75395.00
Kian.Gold.ETF,20200929,73698.00,73698.00,71690.00,72797.00,15841911548,217618,430,D,72230.00,72900.00
Kian.Gold.ETF,20200928,73990.00,73990.00,71513.00,72230.00,7672627545,106225,262,D,72825.00,71690.00
Kian.Gold.ETF,20200927,75999.00,75999.00,72001.00,72825.00,11157038334,153204,341,D,75689.00,73000.00
Kian.Gold.ETF,20200926,75002.00,76950.00,74000.00,75689.00,31131493160,411308,661,D,73279.00,74001.00
Kian.Gold.ETF,20200923,73937.00,74300.00,71350.00,73279.00,30170068349,411717,729,D,69810.00,74000.00
Kian.Gold.ETF,20200922,68800.00,72000.00,68700.00,69810.00,14751001198,211301,549,D,68886.00,71600.00
Kian.Gold.ETF,20200921,70794.00,72900.00,65200.00,68886.00,170668553061,2477558,670,D,72241.00,68800.00
Kian.Gold.ETF,20200920,74997.00,74997.00,71000.00,72241.00,53529351191,740980,817,D,70545.00,71311.00
Kian.Gold.ETF,20200919,70500.00,72000.00,69003.00,70545.00,37706062639,534499,549,D,75882.00,69699.00
Kian.Gold.ETF,20200916,77000.00,79000.00,74001.00,75882.00,50674999458,667811,673,D,77565.00,74996.00
Kian.Gold.ETF,20200915,84400.00,84400.00,76410.00,77565.00,40685533521,524532,607,D,84899.00,76410.00
Kian.Gold.ETF,20200914,83900.00,86000.00,83900.00,84899.00,70220865202,827109,1088,D,81663.00,84430.00
Kian.Gold.ETF,20200913,80000.00,83150.00,78000.00,81663.00,53794396651,658739,943,D,76973.00,82900.00
Kian.Gold.ETF,20200912,81400.00,81400.00,76324.00,76973.00,55253636367,717836,716,D,74291.00,77100.00
Kian.Gold.ETF,20200909,76000.00,78000.00,71020.00,74291.00,68559675615,922848,820,D,74507.00,75149.00
Kian.Gold.ETF,20200908,74000.00,77800.00,70000.00,74507.00,84671728830,1136423,1021,D,71462.00,75000.00
Kian.Gold.ETF,20200907,72000.00,74500.00,70000.00,71462.00,31781915306,444737,419,D,71648.00,71021.00
Kian.Gold.ETF,20200906,71900.00,74500.00,70000.00,71648.00,67002923595,935173,640,D,70526.00,71500.00
Kian.Gold.ETF,20200905,72000.00,72990.00,69510.00,70526.00,17138643626,243013,424,D,71890.00,69511.00
Kian.Gold.ETF,20200902,75000.00,75000.00,70501.00,71890.00,31715369225,441164,457,D,69850.00,71879.00
Kian.Gold.ETF,20200901,68441.00,70392.00,68041.00,69850.00,50284171600,719890,356,D,63993.00,70392.00
Kian.Gold.ETF,20200831,64890.00,64890.00,63000.00,63993.00,27187881426,424854,418,D,62175.00,64395.00
Kian.Gold.ETF,20200826,62500.00,62500.00,62000.00,62175.00,9228449398,148428,212,D,60913.00,62280.00
Kian.Gold.ETF,20200825,62450.00,62450.00,60000.00,60913.00,11006402890,180692,230,D,60392.00,60698.00
Kian.Gold.ETF,20200824,59000.00,61999.00,58253.00,60392.00,26073072675,431727,288,D,59976.00,60299.00
Kian.Gold.ETF,20200823,59000.00,61810.00,59000.00,59976.00,6941836281,115744,175,D,58981.00,59000.00
Kian.Gold.ETF,20200822,58230.00,59498.00,58200.00,58981.00,5435107793,92150,130,D,61042.00,59200.00
Kian.Gold.ETF,20200819,60220.00,62490.00,60220.00,61042.00,5450575349,89292,119,D,62296.00,60341.00
Kian.Gold.ETF,20200818,62600.00,63700.00,61601.00,62296.00,5785896226,92877,163,D,62335.00,62200.00
Kian.Gold.ETF,20200817,60840.00,63000.00,58510.00,62335.00,20880392583,334972,285,D,57441.00,62600.00
Kian.Gold.ETF,20200816,56989.00,58200.00,56301.00,57441.00,7802912176,135842,168,D,57115.00,58150.00
Kian.Gold.ETF,20200815,57001.00,58980.00,56667.00,57115.00,4114972050,72047,151,D,58232.00,56689.00
Kian.Gold.ETF,20200812,57100.00,59664.00,57100.00,58232.00,10042921531,172465,246,D,59952.00,58000.00
Kian.Gold.ETF,20200811,62013.00,63960.00,59000.00,59952.00,73101763270,1219338,523,D,60662.00,59120.00
Kian.Gold.ETF,20200810,57750.00,62200.00,57600.00,60662.00,14371836003,236915,287,D,62400.00,62199.00
Kian.Gold.ETF,20200809,62850.00,66700.00,61000.00,62400.00,6873952378,110159,280,D,67165.00,61000.00
Kian.Gold.ETF,20200805,68000.00,68100.00,66240.00,67165.00,7970125145,118665,173,D,65952.00,67359.00
Kian.Gold.ETF,20200804,65800.00,66800.00,65703.00,65952.00,7296655099,110636,128,D,66581.00,65750.00
Kian.Gold.ETF,20200803,68000.00,68000.00,64000.00,66581.00,6935946206,104173,156,D,66245.00,66880.00
Kian.Gold.ETF,20200802,68490.00,68490.00,66000.00,66245.00,6583662947,99384,204,D,68177.00,66220.00
Kian.Gold.ETF,20200801,68988.00,68988.00,67100.00,68177.00,7275046426,106708,248,D,68382.00,67490.00
Kian.Gold.ETF,20200729,68950.00,69000.00,67502.00,68382.00,6618914315,96793,182,D,68100.00,67504.00
Kian.Gold.ETF,20200728,68550.00,68550.00,67400.00,68100.00,6323434807,92855,221,D,67053.00,68071.00
Kian.Gold.ETF,20200727,66500.00,67900.00,65032.00,67053.00,15205582472,226771,360,D,65843.00,67710.00
Kian.Gold.ETF,20200726,66010.00,66500.00,65051.00,65843.00,6070170224,92191,211,D,63201.00,65590.00
Kian.Gold.ETF,20200725,61990.00,65000.00,61990.00,63201.00,21433550677,339135,451,D,59917.00,63600.00
Kian.Gold.ETF,20200722,60450.00,61485.00,58100.00,59917.00,15334815125,255934,303,D,58286.00,59350.00
Kian.Gold.ETF,20200721,58100.00,59020.00,56300.00,58286.00,43881074747,752855,441,D,60460.00,58212.00
Kian.Gold.ETF,20200720,63900.00,63900.00,58000.00,60460.00,41812308698,691572,560,D,66543.00,62000.00
Kian.Gold.ETF,20200719,66600.00,67499.00,66000.00,66543.00,6319146066,94964,233,D,66259.00,66000.00
Kian.Gold.ETF,20200718,65500.00,66800.00,65500.00,66259.00,17186109695,259376,377,D,64425.00,66628.00
Kian.Gold.ETF,20200715,65000.00,65000.00,63990.00,64425.00,18525919588,287560,292,D,62996.00,64500.00
Kian.Gold.ETF,20200714,64980.00,64980.00,61006.00,62996.00,10841452810,172098,276,D,64584.00,64000.00
Kian.Gold.ETF,20200713,64813.00,67000.00,63500.00,64584.00,47007136412,727843,607,D,64812.00,65000.00
Kian.Gold.ETF,20200712,68800.00,70000.00,62000.00,64812.00,9535883598,147131,226,D,65405.00,64390.00
Kian.Gold.ETF,20200711,64960.00,66000.00,64500.00,65405.00,49983325120,764217,532,D,64283.00,65109.00
Kian.Gold.ETF,20200708,65500.00,65500.00,62000.00,64283.00,13187695962,205149,348,D,60775.00,63900.00
Kian.Gold.ETF,20200707,64899.00,64899.00,59999.00,60775.00,31972128391,526070,615,D,65487.00,60800.00
Kian.Gold.ETF,20200706,70000.00,80000.00,58000.00,65487.00,135889496401,2075046,1277,D,62825.00,62399.00
Kian.Gold.ETF,20200705,59190.00,70000.00,59190.00,62825.00,99741755221,1587609,843,D,55492.00,65200.00
Kian.Gold.ETF,20200704,53560.00,56490.00,53000.00,55492.00,28534849554,514213,555,D,51606.00,56410.00
Kian.Gold.ETF,20200701,50109.00,52398.00,50109.00,51606.00,14050581815,272265,241,D,50009.00,52398.00
Kian.Gold.ETF,20200630,49710.00,50499.00,49100.00,50009.00,35404310830,707964,340,D,48617.00,50064.00
Kian.Gold.ETF,20200629,47900.00,49500.00,47700.00,48617.00,52509408462,1080054,473,D,47187.00,47700.00
Kian.Gold.ETF,20200628,47410.00,47500.00,46500.00,47187.00,13876479834,294072,283,D,44966.00,47500.00
Kian.Gold.ETF,20200627,46600.00,46600.00,43700.00,44966.00,23354873057,519390,451,D,45497.00,46100.00
Kian.Gold.ETF,20200624,46650.00,46650.00,45000.00,45497.00,18996472713,417533,325,D,46645.00,45351.00
Kian.Gold.ETF,20200623,47139.00,47560.00,46000.00,46645.00,16862840561,361518,410,D,45303.00,46650.00
Kian.Gold.ETF,20200622,45700.00,45700.00,45000.00,45303.00,27559632808,608341,502,D,43543.00,45499.00
Kian.Gold.ETF,20200621,43000.00,44100.00,42990.00,43543.00,23068747169,529797,417,D,42308.00,43780.00
Kian.Gold.ETF,20200620,42000.00,42500.00,41990.00,42308.00,17994099458,425314,374,D,41469.00,42449.00
Kian.Gold.ETF,20200616,41202.00,41978.00,41111.00,41469.00,28656746247,691040,227,D,41152.00,41319.00
Kian.Gold.ETF,20200615,42000.00,42000.00,41010.00,41152.00,190604376266,4631696,256,D,41283.00,41012.00
Kian.Gold.ETF,20200614,41730.00,41750.00,40800.00,41283.00,23010939753,557396,294,D,41678.00,41010.00
Kian.Gold.ETF,20200613,42000.00,42000.00,41225.00,41678.00,11529685933,276636,224,D,40807.00,41283.00
Kian.Gold.ETF,20200610,40572.00,41299.00,40499.00,40807.00,9130596798,223752,263,D,39938.00,40740.00
Kian.Gold.ETF,20200609,39200.00,40300.00,39200.00,39938.00,11345539822,284076,215,D,38883.00,39622.00
Kian.Gold.ETF,20200608,39997.00,39997.00,38315.00,38883.00,9717341373,249913,164,D,38961.00,39201.00
Kian.Gold.ETF,20200607,39800.00,39800.00,38502.00,38961.00,24161209183,620137,485,D,38515.00,39092.00
Kian.Gold.ETF,20200606,39000.00,39000.00,38131.00,38515.00,39780687940,1032857,361,D,39906.00,38222.00
Kian.Gold.ETF,20200602,40698.00,40698.00,39605.00,39906.00,7508608720,188158,185,D,39758.00,39800.00
Kian.Gold.ETF,20200601,40611.00,40800.00,39401.00,39758.00,21238848145,534209,328,D,39243.00,40010.00
Kian.Gold.ETF,20200531,39799.00,40000.00,39012.00,39243.00,14480252214,368992,206,D,40776.00,39500.00
Kian.Gold.ETF,20200530,42000.00,42000.00,40015.00,40776.00,25214903559,618382,297,D,39280.00,40701.00
Kian.Gold.ETF,20200527,39550.00,39981.00,39000.00,39280.00,18897354939,481093,280,D,40340.00,39020.00
Kian.Gold.ETF,20200526,43739.00,43739.00,39009.00,40340.00,31295301156,775795,340,D,42964.00,40445.00
Kian.Gold.ETF,20200523,43999.00,43999.00,42009.00,42964.00,8555443788,199131,201,D,43435.00,42977.00
Kian.Gold.ETF,20200520,44399.00,44399.00,42001.00,43435.00,23054349236,530782,346,D,41378.00,43985.00
Kian.Gold.ETF,20200519,41111.00,43000.00,40100.00,41378.00,15945397002,385357,345,D,42437.00,41256.00
Kian.Gold.ETF,20200518,44176.00,45980.00,41000.00,42437.00,79502390572,1873410,779,D,44176.00,42000.00
Kian.Gold.ETF,20200517,47002.00,48200.00,43000.00,44176.00,53235902633,1205098,659,D,48516.00,43216.00
Kian.Gold.ETF,20200513,50000.00,50001.00,46501.00,48516.00,36267030045,747520,550,D,48573.00,46820.00
Kian.Gold.ETF,20200512,46700.00,50000.00,46700.00,48573.00,88024868346,1812209,906,D,45797.00,48990.00
Kian.Gold.ETF,20200511,44500.00,46000.00,44493.00,45797.00,17794437994,388552,224,D,44134.00,46000.00
Kian.Gold.ETF,20200510,43512.00,44278.00,43512.00,44134.00,12566319359,284733,190,D,42775.00,44135.00
Kian.Gold.ETF,20200509,42900.00,43500.00,42110.00,42775.00,81033454936,1894418,507,D,41906.00,42650.00
Kian.Gold.ETF,20200506,42505.00,42628.00,41506.00,41906.00,14684836889,350423,319,D,41448.00,41590.00
Kian.Gold.ETF,20200505,41960.00,42000.00,41132.00,41448.00,59609590848,1438192,1352,D,41228.00,41600.00
Kian.Gold.ETF,20200504,40400.00,41900.00,39005.00,41228.00,35938270395,871703,485,D,40229.00,41489.00
Kian.Gold.ETF,20200503,40400.00,40899.00,39531.00,40229.00,48411732505,1203416,397,D,39069.00,40156.00
Kian.Gold.ETF,20200502,38710.00,40399.00,38301.00,39069.00,37467914772,959029,531,D,37887.00,39900.00
Kian.Gold.ETF,20200429,36901.00,38698.00,36901.00,37887.00,19641487143,518429,343,D,36774.00,38600.00
Kian.Gold.ETF,20200428,37950.00,37950.00,36700.00,36774.00,23490666359,638783,381,D,37707.00,36805.00
Kian.Gold.ETF,20200427,37990.00,38480.00,37000.00,37707.00,44976678296,1192807,460,D,37769.00,37800.00
Kian.Gold.ETF,20200426,37499.00,38500.00,37123.00,37769.00,20688368717,547759,420,D,36695.00,38500.00
Kian.Gold.ETF,20200425,36100.00,37100.00,36100.00,36695.00,37656550136,1026215,500,D,35457.00,36950.00
Kian.Gold.ETF,20200422,35099.00,35900.00,34800.00,35457.00,23709491772,668674,393,D,34091.00,35760.00
Kian.Gold.ETF,20200421,34001.00,34840.00,33899.00,34091.00,14016807303,411154,351,D,33456.00,34000.00
Kian.Gold.ETF,20200420,33010.00,33950.00,33010.00,33456.00,8789589428,262718,231,D,33059.00,33499.00
Kian.Gold.ETF,20200419,33500.00,33599.00,32900.00,33059.00,40078983074,1212334,479,D,33932.00,33500.00
Kian.Gold.ETF,20200418,35998.00,35998.00,33451.00,33932.00,63969546247,1885223,592,D,35924.00,34000.00
Kian.Gold.ETF,20200415,36438.00,36438.00,35720.00,35924.00,4366954733,121561,91,D,36374.00,35855.00
Kian.Gold.ETF,20200414,36500.00,36649.00,36205.00,36374.00,26189013369,719987,405,D,36371.00,36222.00
Kian.Gold.ETF,20200413,36640.00,36649.00,36100.00,36371.00,10266161679,282266,151,D,36479.00,36600.00
Kian.Gold.ETF,20200412,36300.00,36700.00,35700.00,36479.00,26739346000,733010,304,D,35218.00,36597.00
Kian.Gold.ETF,20200411,35253.00,35497.00,35002.00,35218.00,13166517690,373854,205,D,34987.00,35497.00
Kian.Gold.ETF,20200408,35151.00,35200.00,34801.00,34987.00,10696464071,305724,347,D,35804.00,35099.00
Kian.Gold.ETF,20200407,36400.00,36400.00,35411.00,35804.00,17360999461,484889,553,D,36272.00,35450.00
Kian.Gold.ETF,20200406,36425.00,37000.00,36124.00,36272.00,9701143922,267455,358,D,36693.00,36300.00
Kian.Gold.ETF,20200405,36690.00,37085.00,36400.00,36693.00,35970080587,980296,526,D,36392.00,36696.00
Kian.Gold.ETF,20200404,37700.00,37700.00,35850.00,36392.00,52389927390,1439595,886,D,36919.00,35999.00
Kian.Gold.ETF,20200330,36799.00,37400.00,36420.00,36919.00,231257407695,6263988,869,D,36019.00,37139.00
Kian.Gold.ETF,20200329,35890.00,36249.00,35890.00,36019.00,57530487170,1597208,614,D,35066.00,35999.00
Kian.Gold.ETF,20200328,34560.00,35700.00,34300.00,35066.00,23263650159,663417,505,D,33916.00,35000.00
Kian.Gold.ETF,20200325,34000.00,34298.00,33502.00,33916.00,35301103679,1040851,544,D,33901.00,34190.00
Kian.Gold.ETF,20200324,33550.00,34140.00,33550.00,33901.00,33452079396,986764,408,D,33133.00,34000.00
Kian.Gold.ETF,20200318,32370.00,33444.00,32370.00,33133.00,28485454607,859724,425,D,32249.00,33388.00
Kian.Gold.ETF,20200317,32133.00,32800.00,32000.00,32249.00,34995490942,1085161,283,D,32657.00,32498.00
Kian.Gold.ETF,20200316,32499.00,33300.00,31920.00,32657.00,32801316778,1004420,437,D,31799.00,32002.00
Kian.Gold.ETF,20200315,31680.00,32200.00,31680.00,31799.00,33823419622,1063667,284,D,30998.00,32014.00
Kian.Gold.ETF,20200314,30200.00,31400.00,30200.00,30998.00,24820235709,800712,295,D,32606.00,31400.00
Kian.Gold.ETF,20200311,32006.00,32990.00,32006.00,32606.00,5263488568,161425,140,D,32209.00,32677.00
Kian.Gold.ETF,20200310,32900.00,32900.00,32000.00,32209.00,8267994162,256695,324,D,32521.00,32250.00
Kian.Gold.ETF,20200309,32550.00,33000.00,32000.00,32521.00,63005845558,1937398,618,D,31564.00,32990.00
Kian.Gold.ETF,20200304,31800.00,31800.00,31004.00,31564.00,8134894393,257727,154,D,31124.00,31452.00
Kian.Gold.ETF,20200303,31600.00,31600.00,30750.00,31124.00,12958238226,416338,368,D,32108.00,30913.00
Kian.Gold.ETF,20200302,32600.00,32600.00,31690.00,32108.00,9900675039,308355,461,D,30021.00,31927.00
Kian.Gold.ETF,20200229,31461.00,31461.00,29100.00,30021.00,31851463535,1060969,378,D,31557.00,30300.00
Kian.Gold.ETF,20200226,32550.00,32700.00,31350.00,31557.00,65951362300,2089886,514,D,31608.00,31806.00
Kian.Gold.ETF,20200225,32500.00,33200.00,31200.00,31608.00,52791677737,1670190,583,D,31645.00,31749.00
Kian.Gold.ETF,20200224,31298.00,32222.00,31200.00,31645.00,36106122016,1140958,304,D,30794.00,32199.00
Kian.Gold.ETF,20200223,31239.00,31400.00,30051.00,30794.00,50720084756,1647065,525,D,30060.00,30100.00
Kian.Gold.ETF,20200222,29900.00,30600.00,29900.00,30060.00,60374079029,2008423,658,D,28795.00,30500.00
Kian.Gold.ETF,20200219,28999.00,29000.00,28300.00,28795.00,4526108153,157182,27,D,28677.00,29000.00
Kian.Gold.ETF,20200218,28300.00,28795.00,28300.00,28677.00,66719656018,2326614,215,D,28515.00,28569.00
Kian.Gold.ETF,20200217,28899.00,28899.00,28024.00,28515.00,838600616,29409,54,D,28304.00,28430.00
Kian.Gold.ETF,20200216,28004.00,28899.00,28004.00,28304.00,4107717626,145130,111,D,28195.00,28800.00
Kian.Gold.ETF,20200215,28900.00,28900.00,28001.00,28195.00,7448062636,264165,124,D,28146.00,28032.00
Kian.Gold.ETF,20200212,28980.00,29099.00,28010.00,28146.00,7739429482,274970,133,D,28403.00,28229.00
Kian.Gold.ETF,20200210,28487.00,28980.00,28101.00,28403.00,9937181002,349863,132,D,27758.00,28340.00
Kian.Gold.ETF,20200209,27700.00,28300.00,27151.00,27758.00,15000925435,540420,173,D,27150.00,27999.00
Kian.Gold.ETF,20200208,27900.00,27900.00,27074.00,27150.00,1027759969,37855,58,D,26926.00,27116.00
Kian.Gold.ETF,20200205,27198.00,27198.00,26802.00,26926.00,1681959451,62467,67,D,27249.00,27129.00
Kian.Gold.ETF,20200204,27580.00,27580.00,27000.00,27249.00,1558669926,57202,35,D,27350.00,27300.00
Kian.Gold.ETF,20200203,27240.00,28398.00,27203.00,27350.00,3685068205,134736,92,D,27215.00,27687.00
Kian.Gold.ETF,20200202,27999.00,27999.00,27055.00,27215.00,1271766313,46730,104,D,28089.00,27840.00
Kian.Gold.ETF,20200201,29350.00,29350.00,27560.00,28089.00,8243156883,293462,140,D,28480.00,27999.00
