<OPEN>,<LOW>,<HIGH>,<CLOSE>,<amount>,<perc>,<DTYYYYMMDD>,<shamsi>
"29,500","29,480","29,540","29,520",-,-,2014-02-18,1392/11/29
"29,540","29,500","29,570","29,520",-,-,2014-02-17,1392/11/28
"29,500","29,440","29,530","29,520",40,0.14%,2014-02-16,1392/11/27
"29,570","29,480","29,570","29,480",100,0.34%,2014-02-15,1392/11/26
"29,560","29,520","29,610","29,580",50,0.17%,2014-02-14,1392/11/25
"29,530","29,530","29,550","29,530",10,0.03%,2014-02-13,1392/11/24
"29,550","29,480","29,550","29,520",20,0.07%,2014-02-12,1392/11/23
"29,510","29,490","29,560","29,540",40,0.14%,2014-02-11,1392/11/22
"29,500","29,500","29,510","29,500",10,0.03%,2014-02-10,1392/11/21
"29,450","29,420","29,520","29,510",50,0.17%,2014-02-09,1392/11/20
"29,530","29,430","29,540","29,460",80,0.27%,2014-02-08,1392/11/19
"29,580","29,520","29,600","29,540",60,0.20%,2014-02-07,1392/11/18
"29,620","29,580","29,630","29,600",10,0.03%,2014-02-06,1392/11/17
"29,500","29,490","29,600","29,590",80,0.27%,2014-02-05,1392/11/16
"29,460","29,460","29,510","29,510",40,0.14%,2014-02-04,1392/11/15
"29,520","29,460","29,530","29,470",70,0.24%,2014-02-03,1392/11/14
"29,460","29,460","29,580","29,540",80,0.27%,2014-02-02,1392/11/13
"29,410","29,400","29,480","29,460",40,0.14%,2014-02-01,1392/11/12
"29,370","29,350","29,440","29,420",40,0.14%,2014-01-31,1392/11/11
"29,340","29,330","29,400","29,380",30,0.10%,2014-01-30,1392/11/10
"29,410","29,320","29,430","29,350",70,0.24%,2014-01-29,1392/11/09
"29,490","29,420","29,510","29,420",60,0.20%,2014-01-28,1392/11/08
"29,470","29,440","29,510","29,480",10,0.03%,2014-01-27,1392/11/07
"29,460","29,410","29,490","29,490",40,0.14%,2014-01-26,1392/11/06
"29,540","29,410","29,550","29,450",70,0.24%,2014-01-25,1392/11/05
"29,440","29,440","29,640","29,520",120,0.41%,2014-01-24,1392/11/04
"29,480","29,360","29,490","29,400",110,0.37%,2014-01-22,1392/11/02
"29,320","29,280","29,650","29,510",170,0.58%,2014-01-21,1392/11/01
"28,890","28,890","29,380","29,340",460,1.59%,2014-01-20,1392/10/30
"29,230","28,880","29,230","28,880",480,1.66%,2014-01-19,1392/10/29
"29,360","29,360","29,360","29,360",30,0.10%,2014-01-18,1392/10/28
"29,560","29,380","29,560","29,390",180,0.61%,2014-01-17,1392/10/27
"29,580","29,570","29,610","29,570",-,-,2014-01-15,1392/10/25
"29,640","29,560","29,640","29,570",60,0.20%,2014-01-14,1392/10/24
"29,600","29,600","29,680","29,630",70,0.24%,2014-01-13,1392/10/23
"29,780","29,500","29,780","29,560",230,0.78%,2014-01-12,1392/10/22
"29,840","29,780","29,840","29,790",10,0.03%,2014-01-11,1392/10/21
"29,780","29,760","29,830","29,800",-,-,2014-01-10,1392/10/20
"29,880","29,800","29,910","29,800",100,0.34%,2014-01-08,1392/10/18
"29,850","29,820","29,920","29,900",50,0.17%,2014-01-07,1392/10/17
"29,790","29,790","29,850","29,850",50,0.17%,2014-01-06,1392/10/16
"29,730","29,730","29,820","29,800",60,0.20%,2014-01-05,1392/10/15
"29,770","29,660","29,770","29,740",20,0.07%,2014-01-04,1392/10/14
"29,940","29,740","29,950","29,760",160,0.54%,2014-01-03,1392/10/13
"29,920","29,920","29,920","29,920",80,0.27%,2014-01-01,1392/10/11
"30,030","29,990","30,040","30,000",70,0.23%,2013-12-31,1392/10/10
"30,080","30,070","30,080","30,070",10,0.03%,2013-12-30,1392/10/09
"30,160","30,060","30,160","30,060",90,0.30%,2013-12-29,1392/10/08
"29,960","29,960","30,230","30,150",200,0.67%,2013-12-28,1392/10/07
"29,930","29,850","29,990","29,950",60,0.20%,2013-12-27,1392/10/06
"29,660","29,660","30,010","30,010",340,1.15%,2013-12-25,1392/10/04
"29,710","29,630","29,710","29,670",40,0.13%,2013-12-24,1392/10/03
"29,570","29,570","29,720","29,710",150,0.51%,2013-12-23,1392/10/02
"29,420","29,420","29,560","29,560",110,0.37%,2013-12-21,1392/09/30
"29,460","29,410","29,460","29,450",-,-,2013-12-20,1392/09/29
"29,480","29,440","29,480","29,450",40,0.14%,2013-12-18,1392/09/27
"29,460","29,430","29,490","29,490",50,0.17%,2013-12-17,1392/09/26
"29,440","29,420","29,470","29,440",30,0.10%,2013-12-16,1392/09/25
"29,510","29,470","29,510","29,470",50,0.17%,2013-12-15,1392/09/24
"29,600","29,520","29,600","29,520",40,0.14%,2013-12-14,1392/09/23
"29,350","29,350","29,560","29,560",210,0.72%,2013-12-13,1392/09/22
"29,370","29,350","29,370","29,350",40,0.14%,2013-12-11,1392/09/20
"29,480","29,380","29,480","29,390",90,0.31%,2013-12-10,1392/09/19
"29,450","29,440","29,480","29,480",60,0.20%,2013-12-09,1392/09/18
"29,480","29,420","29,490","29,420",40,0.14%,2013-12-08,1392/09/17
"29,450","29,400","29,480","29,460",20,0.07%,2013-12-07,1392/09/16
"29,500","29,470","29,520","29,480",40,0.14%,2013-12-06,1392/09/15
"29,580","29,520","29,580","29,520",30,0.10%,2013-12-04,1392/09/13
"29,470","29,470","29,560","29,550",100,0.34%,2013-12-03,1392/09/12
"29,460","29,400","29,480","29,450",80,0.27%,2013-12-02,1392/09/11
"29,600","29,530","29,600","29,530",-,-,2013-12-01,1392/09/10
"29,600","29,530","29,600","29,530",70,0.24%,2013-11-30,1392/09/09
"29,530","29,520","29,620","29,600",20,0.07%,2013-11-29,1392/09/08
"29,830","29,600","29,830","29,620",280,0.95%,2013-11-27,1392/09/06
"29,650","29,600","29,950","29,900",150,0.50%,2013-11-26,1392/09/05
"29,320","29,200","29,800","29,750",600,2.06%,2013-11-25,1392/09/04
"29,000","28,900","29,150","29,150",250,0.86%,2013-11-24,1392/09/03
"29,850","29,250","29,850","29,400",650,2.21%,2013-11-23,1392/09/02
"30,050","30,000","30,050","30,050",50,0.17%,2013-11-22,1392/09/01
"30,100","30,050","30,100","30,100",50,0.17%,2013-11-20,1392/08/29
"30,070","30,050","30,120","30,050",20,0.07%,2013-11-19,1392/08/28
"29,950","29,950","30,070","30,070",40,0.13%,2013-11-18,1392/08/27
"30,080","29,980","30,080","30,030",70,0.23%,2013-11-17,1392/08/26
"30,120","30,050","30,120","30,100",30,0.10%,2013-11-16,1392/08/25
"30,180","30,130","30,200","30,130",50,0.17%,2013-11-15,1392/08/24
"30,130","30,130","30,180","30,180",30,0.10%,2013-11-11,1392/08/20
"30,150","30,120","30,180","30,150",100,0.33%,2013-11-10,1392/08/19
"30,050","30,050","30,250","30,250",300,1%,2013-11-09,1392/08/18
"30,100","29,950","30,100","29,950",200,0.67%,2013-11-08,1392/08/17
"30,150","30,150","30,150","30,150",30,0.10%,2013-11-06,1392/08/15
"30,200","30,150","30,200","30,180",80,0.27%,2013-11-05,1392/08/14
"30,250","30,100","30,250","30,100",200,0.66%,2013-11-04,1392/08/13
"30,350","30,300","30,350","30,300",100,0.33%,2013-11-03,1392/08/12
"30,200","30,200","30,400","30,400",280,0.93%,2013-11-02,1392/08/11
"30,150","30,070","30,150","30,120",70,0.23%,2013-11-01,1392/08/10
"30,050","30,050","30,050","30,050",-,-,2013-10-30,1392/08/08
"30,100","30,050","30,100","30,050",100,0.33%,2013-10-29,1392/08/07
"30,050","30,050","30,150","30,150",50,0.17%,2013-10-28,1392/08/06
"30,050","30,050","30,100","30,100",-,-,2013-10-27,1392/08/05
"30,150","30,050","30,150","30,100",50,0.17%,2013-10-26,1392/08/04
"30,150","30,100","30,150","30,150",50,0.17%,2013-10-25,1392/08/03
"30,100","30,050","30,150","30,100",-,-,2013-10-22,1392/07/30
"30,050","30,000","30,100","30,100",150,0.50%,2013-10-21,1392/07/29
"30,050","29,950","30,100","29,950",200,0.67%,2013-10-20,1392/07/28
"30,150","30,100","30,200","30,150",50,0.17%,2013-10-19,1392/07/27
"30,400","30,200","30,400","30,200",250,0.83%,2013-10-18,1392/07/26
"30,450","30,450","30,450","30,450",100,0.33%,2013-10-16,1392/07/24
"30,300","30,250","30,350","30,350",-,-,2013-10-14,1392/07/22
"30,300","30,150","30,350","30,350",200,0.66%,2013-10-13,1392/07/21
"30,400","30,150","30,400","30,150",200,0.66%,2013-10-12,1392/07/20
"30,450","30,350","30,450","30,350",50,0.16%,2013-10-11,1392/07/19
"30,400","30,400","30,450","30,400",50,0.16%,2013-10-09,1392/07/17
"30,400","30,350","30,400","30,350",150,0.49%,2013-10-08,1392/07/16
"30,450","30,400","30,500","30,500",50,0.16%,2013-10-07,1392/07/15
"30,550","30,350","30,550","30,450",100,0.33%,2013-10-06,1392/07/14
"30,800","30,550","30,800","30,550",-,-,2013-10-05,1392/07/13
"30,300","30,300","30,600","30,550",200,0.66%,2013-10-04,1392/07/12
"30,500","30,350","30,500","30,350",200,0.66%,2013-10-02,1392/07/10
"30,700","30,500","30,700","30,550",-,-,2013-10-01,1392/07/09
"30,500","30,400","30,550","30,550",200,0.66%,2013-09-30,1392/07/08
"30,650","30,250","30,650","30,350",300,0.99%,2013-09-29,1392/07/07
"30,700","30,550","31,000","30,650",250,0.82%,2013-09-28,1392/07/06
"30,100","29,750","30,450","30,400",100,0.33%,2013-09-27,1392/07/05
"30,800","30,500","30,800","30,500",200,0.66%,2013-09-25,1392/07/03
"29,700","29,700","31,250","30,700",1350,4.60%,2013-09-24,1392/07/02
"29,150","29,150","29,500","29,350",-,-,2013-09-23,1392/07/01
"29,400","29,250","29,550","29,350",50,0.17%,2013-09-22,1392/06/31
"29,300","29,000","29,500","29,300",300,1.03%,2013-09-21,1392/06/30
"30,400","29,000","30,450","29,000",1800,6.21%,2013-09-20,1392/06/29
"30,950","30,800","31,000","30,800",-,-,2013-09-18,1392/06/27
"30,700","30,700","30,850","30,800",200,0.65%,2013-09-17,1392/06/26
"30,900","30,600","31,050","30,600",700,2.29%,2013-09-16,1392/06/25
"31,600","31,200","31,600","31,300",400,1.28%,2013-09-15,1392/06/24
"31,800","31,700","31,800","31,700",-,-,2013-09-14,1392/06/23
"31,750","31,700","31,800","31,700",100,0.32%,2013-09-13,1392/06/22
"31,750","31,650","31,800","31,800",-,-,2013-09-11,1392/06/20
"31,900","31,750","32,050","31,800",200,0.63%,2013-09-10,1392/06/19
"32,750","32,000","32,750","32,000",850,2.66%,2013-09-09,1392/06/18
"32,850","32,800","32,950","32,850",50,0.15%,2013-09-08,1392/06/17
"32,700","32,700","32,900","32,900",100,0.30%,2013-09-07,1392/06/16
"33,150","32,800","33,150","32,800",400,1.22%,2013-09-06,1392/06/15
"33,050","33,050","33,200","33,200",150,0.45%,2013-09-04,1392/06/13
"32,800","32,800","33,300","33,050",350,1.07%,2013-09-03,1392/06/12
"32,450","32,400","32,700","32,700",300,0.93%,2013-09-02,1392/06/11
"32,550","32,350","32,550","32,400",300,0.93%,2013-08-31,1392/06/09
"32,300","32,200","32,700","32,700",300,0.93%,2013-08-30,1392/06/08
"32,800","32,200","32,800","32,400",600,1.85%,2013-08-28,1392/06/06
"31,800","31,800","33,000","33,000",1250,3.94%,2013-08-27,1392/06/05
"31,250","31,250","31,800","31,750",500,1.60%,2013-08-26,1392/06/04
"31,350","31,150","31,350","31,250",50,0.16%,2013-08-25,1392/06/03
"31,300","31,150","31,300","31,200",50,0.16%,2013-08-24,1392/06/02
"31,300","31,150","31,350","31,250",50,0.16%,2013-08-23,1392/06/01
"31,000","30,950","31,200","31,200",250,0.81%,2013-08-21,1392/05/30
"30,900","30,800","31,000","30,950",50,0.16%,2013-08-20,1392/05/29
"31,450","31,000","31,450","31,000",450,1.45%,2013-08-19,1392/05/28
"31,650","31,450","31,700","31,450",130,0.41%,2013-08-18,1392/05/27
"31,650","31,550","31,650","31,580",120,0.38%,2013-08-17,1392/05/26
"31,850","31,600","31,850","31,700",300,0.95%,2013-08-16,1392/05/25
"32,000","32,000","32,050","32,000",50,0.16%,2013-08-14,1392/05/23
"31,900","31,800","31,950","31,950",-,-,2013-08-13,1392/05/22
"32,100","31,900","32,100","31,950",300,0.94%,2013-08-12,1392/05/21
"32,300","32,200","32,400","32,250",50,0.16%,2013-08-11,1392/05/20
"32,150","32,150","32,200","32,200",50,0.16%,2013-08-10,1392/05/19
"32,300","32,100","32,350","32,150",100,0.31%,2013-08-07,1392/05/16
"32,050","32,050","32,350","32,250",350,1.10%,2013-08-06,1392/05/15
"31,900","31,750","31,950","31,900",100,0.31%,2013-08-05,1392/05/14
"32,150","31,900","32,200","32,000",400,1.25%,2013-08-04,1392/05/13
"32,650","32,400","32,800","32,400",450,1.39%,2013-08-03,1392/05/12
"32,100","32,050","32,900","32,850",1050,3.30%,2013-08-02,1392/05/11
"31,750","31,750","31,800","31,800",100,0.32%,2013-07-31,1392/05/09
"31,750","31,650","31,750","31,700",-,-,2013-07-30,1392/05/08
"31,700","31,600","31,750","31,700",100,0.32%,2013-07-28,1392/05/06
"31,900","31,700","31,900","31,800",100,0.32%,2013-07-27,1392/05/05
"31,500","31,500","31,700","31,700",100,0.32%,2013-07-26,1392/05/04
"31,500","31,500","31,650","31,600",50,0.16%,2013-07-24,1392/05/02
"31,300","31,200","31,650","31,650",450,1.44%,2013-07-23,1392/05/01
"31,450","31,150","31,450","31,200",400,1.28%,2013-07-22,1392/04/31
"31,850","31,450","31,850","31,600",450,1.44%,2013-07-21,1392/04/30
"30,800","30,700","31,150","31,150",150,0.48%,2013-07-20,1392/04/29
"31,200","30,850","31,200","31,000",650,2.10%,2013-07-19,1392/04/28
"32,000","31,650","32,000","31,650",500,1.58%,2013-07-17,1392/04/26
"32,500","32,100","32,500","32,150",450,1.40%,2013-07-16,1392/04/25
"32,550","32,550","32,600","32,600",-,-,2013-07-15,1392/04/24
"32,750","32,550","32,750","32,600",100,0.31%,2013-07-14,1392/04/23
"32,700","32,350","32,700","32,700",150,0.46%,2013-07-13,1392/04/22
"33,050","32,850","33,050","32,850",300,0.91%,2013-07-12,1392/04/21
"33,300","33,100","33,300","33,150",150,0.45%,2013-07-10,1392/04/19
"33,050","32,900","33,050","33,000",100,0.30%,2013-07-09,1392/04/18
"33,150","32,950","33,150","33,100",250,0.76%,2013-07-08,1392/04/17
"33,350","33,300","33,500","33,350",400,1.21%,2013-07-07,1392/04/16
"33,200","32,950","33,200","32,950",250,0.76%,2013-07-06,1392/04/15
"33,500","33,200","33,500","33,200",450,1.36%,2013-07-05,1392/04/14
"33,550","33,550","33,650","33,650",50,0.15%,2013-07-03,1392/04/12
"33,550","33,400","33,650","33,600",100,0.30%,2013-07-02,1392/04/11
"34,000","33,700","34,000","33,700",200,0.59%,2013-07-01,1392/04/10
"34,100","33,750","34,100","33,900",400,1.19%,2013-06-30,1392/04/09
"33,600","33,400","33,600","33,500",300,0.90%,2013-06-29,1392/04/08
"33,400","33,150","33,700","33,200",400,1.20%,2013-06-28,1392/04/07
"33,700","33,600","34,000","33,600",650,1.97%,2013-06-26,1392/04/05
"32,400","32,400","33,200","32,950",150,0.46%,2013-06-25,1392/04/04
"31,200","31,200","33,100","33,100",2200,7.12%,2013-06-24,1392/04/03
"30,700","29,800","31,500","30,900",1100,3.56%,2013-06-22,1392/04/01
"32,900","32,000","32,900","32,000",1000,3.13%,2013-06-21,1392/03/31
"33,500","32,850","33,500","33,000",1000,3.03%,2013-06-19,1392/03/29
"34,400","33,900","34,400","34,000",500,1.47%,2013-06-18,1392/03/28
"35,000","34,500","35,000","34,500",50,0.14%,2013-06-17,1392/03/27
"35,000","34,500","35,000","34,550",550,1.59%,2013-06-16,1392/03/26
"34,400","34,400","35,200","35,100",300,0.86%,2013-06-15,1392/03/25
"36,000","34,500","36,000","34,800",1500,4.31%,2013-06-14,1392/03/24
"36,350","36,300","36,350","36,300",150,0.41%,2013-06-12,1392/03/22
"35,950","35,950","36,450","36,450",600,1.67%,2013-06-11,1392/03/21
"35,950","35,850","36,000","35,850",350,0.98%,2013-06-10,1392/03/20
"36,300","36,200","36,300","36,200",100,0.28%,2013-06-09,1392/03/19
"36,650","36,300","36,650","36,300",400,1.10%,2013-06-08,1392/03/18
"36,480","36,480","36,700","36,700",350,0.96%,2013-06-07,1392/03/17
"36,320","36,280","36,350","36,350",70,0.19%,2013-06-02,1392/03/12
"36,480","36,280","36,500","36,280",170,0.47%,2013-06-01,1392/03/11
"36,180","36,180","36,520","36,450",250,0.69%,2013-05-31,1392/03/10
"36,450","36,150","36,450","36,200",380,1.05%,2013-05-29,1392/03/08
"36,900","36,480","36,900","36,580",270,0.74%,2013-05-28,1392/03/07
"36,300","36,300","36,850","36,850",570,1.57%,2013-05-27,1392/03/06
"36,100","36,100","36,280","36,280",130,0.36%,2013-05-26,1392/03/05
"35,850","35,850","36,280","36,150",450,1.26%,2013-05-25,1392/03/04
"35,500","35,500","35,800","35,700",250,0.71%,2013-05-24,1392/03/03
"35,550","35,400","35,550","35,450",200,0.56%,2013-05-22,1392/03/01
"35,600","35,450","35,700","35,650",750,2.15%,2013-05-21,1392/02/31
"35,000","34,900","35,000","34,900",200,0.58%,2013-05-20,1392/02/30
"34,550","34,500","34,750","34,700",50,0.14%,2013-05-19,1392/02/29
"34,800","34,750","34,900","34,750",300,0.86%,2013-05-18,1392/02/28
"35,160","35,000","35,160","35,050",100,0.29%,2013-05-17,1392/02/27
"35,100","35,100","35,150","35,150",100,0.29%,2013-05-15,1392/02/25
"35,000","34,750","35,050","35,050",200,0.57%,2013-05-14,1392/02/24
"35,270","35,250","35,300","35,250",50,0.14%,2013-05-13,1392/02/23
"34,850","34,850","35,300","35,300",400,1.15%,2013-05-12,1392/02/22
"34,850","34,700","34,900","34,900",250,0.72%,2013-05-11,1392/02/21
"35,300","34,650","35,300","34,650",700,2.02%,2013-05-10,1392/02/20
"35,350","35,300","35,350","35,350",100,0.28%,2013-05-08,1392/02/18
"35,650","35,450","35,650","35,450",150,0.42%,2013-05-07,1392/02/17
"35,650","35,550","35,650","35,600",100,0.28%,2013-05-06,1392/02/16
"35,850","35,700","35,850","35,700",300,0.84%,2013-05-05,1392/02/15
"35,800","35,750","36,000","36,000",400,1.12%,2013-05-04,1392/02/14
"35,700","35,500","35,700","35,600",50,0.14%,2013-05-03,1392/02/13
"35,400","35,400","35,550","35,550",150,0.42%,2013-05-01,1392/02/11
"35,750","35,700","35,750","35,700",100,0.28%,2013-04-30,1392/02/10
"35,950","35,800","35,950","35,800",100,0.28%,2013-04-29,1392/02/09
"35,800","35,800","36,100","35,900",50,0.14%,2013-04-28,1392/02/08
"35,700","35,600","35,850","35,850",-,-,2013-04-27,1392/02/07
"36,200","35,850","36,200","35,850",300,0.84%,2013-04-26,1392/02/06
"36,350","36,150","36,350","36,150",250,0.69%,2013-04-24,1392/02/04
"35,650","35,650","36,400","36,400",800,2.25%,2013-04-23,1392/02/03
"35,600","35,450","35,600","35,600",100,0.28%,2013-04-22,1392/02/02
"35,450","35,400","35,500","35,500",150,0.42%,2013-04-21,1392/02/01
"35,150","35,150","35,350","35,350",150,0.43%,2013-04-20,1392/01/31
"35,450","35,100","35,500","35,200",100,0.28%,2013-04-19,1392/01/30
"35,350","35,300","35,350","35,300",50,0.14%,2013-04-17,1392/01/28
"35,100","35,100","35,250","35,250",200,0.57%,2013-04-16,1392/01/27
"35,200","35,000","35,200","35,050",-,-,2013-04-15,1392/01/26
"35,100","35,050","35,200","35,050",100,0.29%,2013-04-14,1392/01/25
"35,200","35,050","35,300","35,150",100,0.29%,2013-04-12,1392/01/23
"35,300","35,050","35,300","35,050",100,0.29%,2013-04-10,1392/01/21
"35,500","35,150","35,500","35,150",250,0.71%,2013-04-09,1392/01/20
"35,400","35,400","35,650","35,400",-,-,2013-04-08,1392/01/19
"36,150","35,400","36,150","35,400",950,2.68%,2013-04-07,1392/01/18
"36,000","35,950","36,400","36,350",1250,3.56%,2013-04-06,1392/01/17
"34,500","34,500","35,400","35,100",1050,3.08%,2013-04-05,1392/01/16
"34,000","33,950","34,050","34,050",50,0.15%,2013-03-17,1391/12/27
"33,400","33,400","34,200","34,100",780,2.34%,2013-03-16,1391/12/26
"33,950","33,300","33,950","33,320",680,2.04%,2013-03-15,1391/12/25
"34,200","34,000","34,250","34,000",400,1.18%,2013-03-13,1391/12/23
"34,300","34,100","34,450","34,400",350,1.02%,2013-03-12,1391/12/22
"35,050","34,700","35,050","34,750",350,1.01%,2013-03-11,1391/12/21
"35,300","34,900","35,500","35,100",350,1.01%,2013-03-10,1391/12/20
"34,850","34,450","34,850","34,750",50,0.14%,2013-03-09,1391/12/19
"35,450","34,800","35,450","34,800",900,2.59%,2013-03-08,1391/12/18
"36,400","35,700","36,400","35,700",200,0.56%,2013-03-06,1391/12/16
"34,800","34,800","35,900","35,900",1500,4.36%,2013-03-05,1391/12/15
"33,300","33,300","34,700","34,400",1350,4.08%,2013-03-04,1391/12/14
"33,900","32,850","33,900","33,050",1850,5.60%,2013-03-03,1391/12/13
"36,100","34,900","36,100","34,900",1550,4.44%,2013-03-02,1391/12/12
"36,500","36,450","36,650","36,450",300,0.82%,2013-03-01,1391/12/11
"37,000","36,750","37,000","36,750",300,0.82%,2013-02-27,1391/12/09
"37,900","37,050","37,900","37,050",600,1.62%,2013-02-26,1391/12/08
"37,450","37,450","37,850","37,650",190,0.51%,2013-02-25,1391/12/07
"36,890","36,890","37,460","37,460",710,1.93%,2013-02-24,1391/12/06
"36,650","36,550","36,750","36,750",50,0.14%,2013-02-23,1391/12/05
"37,000","36,800","37,100","36,800",50,0.14%,2013-02-22,1391/12/04
"36,700","36,700","36,750","36,750",150,0.41%,2013-02-20,1391/12/02
"36,800","36,800","37,100","36,900",350,0.95%,2013-02-19,1391/12/01
"37,400","37,250","37,500","37,250",150,0.40%,2013-02-18,1391/11/30
"36,600","36,600","37,100","37,100",300,0.82%,2013-02-17,1391/11/29
"37,000","36,800","37,000","36,800",500,1.36%,2013-02-16,1391/11/28
"37,450","37,140","37,450","37,300",200,0.54%,2013-02-15,1391/11/27
"36,900","36,900","37,500","37,500",1000,2.74%,2013-02-13,1391/11/25
"36,000","35,900","36,500","36,500",700,1.92%,2013-02-12,1391/11/24
"37,500","37,200","37,500","37,200",500,1.34%,2013-02-11,1391/11/23
"38,300","37,700","38,300","37,700",800,2.12%,2013-02-10,1391/11/22
"38,250","38,250","38,500","38,500",300,0.79%,2013-02-08,1391/11/20
"37,900","37,900","38,200","38,200",1050,2.83%,2013-02-06,1391/11/18
"37,700","37,150","37,700","37,150",1350,3.63%,2013-02-05,1391/11/17
"38,900","38,500","38,900","38,500",250,0.65%,2013-02-04,1391/11/16
"37,700","37,700","38,250","38,250",150,0.39%,2013-02-03,1391/11/15
"38,100","37,800","38,100","38,100",100,0.26%,2013-02-02,1391/11/14
